utla,msoa,utla_name
E06000046,E02003586,Isle of Wight
E06000046,E02003587,Isle of Wight
E06000046,E02003588,Isle of Wight
E06000046,E02003589,Isle of Wight
E06000046,E02003590,Isle of Wight
E06000046,E02003591,Isle of Wight
E06000046,E02003592,Isle of Wight
E06000046,E02003593,Isle of Wight
E06000046,E02003594,Isle of Wight
E06000046,E02003595,Isle of Wight
E06000046,E02003596,Isle of Wight
E06000046,E02003597,Isle of Wight
E06000046,E02003598,Isle of Wight
E06000056,E02003599,Central Bedfordshire
E06000056,E02003600,Central Bedfordshire
E06000056,E02003601,Central Bedfordshire
E06000056,E02003602,Central Bedfordshire
E06000056,E02003603,Central Bedfordshire
E06000056,E02003604,Central Bedfordshire
E06000056,E02003605,Central Bedfordshire
E06000056,E02003606,Central Bedfordshire
E06000056,E02003607,Central Bedfordshire
E06000056,E02003608,Central Bedfordshire
E06000056,E02003609,Central Bedfordshire
E06000056,E02003610,Central Bedfordshire
E06000056,E02003611,Central Bedfordshire
E06000056,E02003612,Central Bedfordshire
E06000056,E02003613,Central Bedfordshire
E06000056,E02003614,Central Bedfordshire
E06000056,E02003615,Central Bedfordshire
E06000055,E02003616,Bedford
E06000055,E02003617,Bedford
E06000055,E02003618,Bedford
E06000055,E02003619,Bedford
E06000055,E02003620,Bedford
E06000055,E02003621,Bedford
E06000055,E02003622,Bedford
E06000055,E02003623,Bedford
E06000055,E02003624,Bedford
E06000055,E02003625,Bedford
E06000055,E02003626,Bedford
E06000055,E02003627,Bedford
E06000055,E02003628,Bedford
E06000055,E02003629,Bedford
E06000055,E02003630,Bedford
E06000055,E02003631,Bedford
E06000055,E02003632,Bedford
E06000055,E02003633,Bedford
E06000055,E02003634,Bedford
E06000055,E02003635,Bedford
E06000056,E02003636,Central Bedfordshire
E06000056,E02003637,Central Bedfordshire
E06000056,E02003638,Central Bedfordshire
E06000056,E02003639,Central Bedfordshire
E06000056,E02003640,Central Bedfordshire
E06000056,E02003641,Central Bedfordshire
E06000056,E02003642,Central Bedfordshire
E06000056,E02003643,Central Bedfordshire
E06000056,E02003644,Central Bedfordshire
E06000056,E02003645,Central Bedfordshire
E06000056,E02003646,Central Bedfordshire
E06000056,E02003647,Central Bedfordshire
E06000056,E02003648,Central Bedfordshire
E06000056,E02003649,Central Bedfordshire
E06000056,E02003650,Central Bedfordshire
E06000056,E02003651,Central Bedfordshire
E10000002,E02003652,Buckinghamshire
E10000002,E02003653,Buckinghamshire
E10000002,E02003654,Buckinghamshire
E10000002,E02003655,Buckinghamshire
E10000002,E02003656,Buckinghamshire
E10000002,E02003657,Buckinghamshire
E10000002,E02003658,Buckinghamshire
E10000002,E02003659,Buckinghamshire
E10000002,E02003660,Buckinghamshire
E10000002,E02003661,Buckinghamshire
E10000002,E02003662,Buckinghamshire
E10000002,E02003663,Buckinghamshire
E10000002,E02003664,Buckinghamshire
E10000002,E02003665,Buckinghamshire
E10000002,E02003666,Buckinghamshire
E10000002,E02003667,Buckinghamshire
E10000002,E02003668,Buckinghamshire
E10000002,E02003669,Buckinghamshire
E10000002,E02003670,Buckinghamshire
E10000002,E02003671,Buckinghamshire
E10000002,E02003672,Buckinghamshire
E10000002,E02003673,Buckinghamshire
E10000002,E02003674,Buckinghamshire
E10000002,E02003675,Buckinghamshire
E10000002,E02003676,Buckinghamshire
E10000002,E02003677,Buckinghamshire
E10000002,E02003678,Buckinghamshire
E10000002,E02003679,Buckinghamshire
E10000002,E02003680,Buckinghamshire
E10000002,E02003681,Buckinghamshire
E10000002,E02003682,Buckinghamshire
E10000002,E02003683,Buckinghamshire
E10000002,E02003685,Buckinghamshire
E10000002,E02003686,Buckinghamshire
E10000002,E02003687,Buckinghamshire
E10000002,E02003688,Buckinghamshire
E10000002,E02003689,Buckinghamshire
E10000002,E02003690,Buckinghamshire
E10000002,E02003691,Buckinghamshire
E10000002,E02003692,Buckinghamshire
E10000002,E02003693,Buckinghamshire
E10000002,E02003694,Buckinghamshire
E10000002,E02003695,Buckinghamshire
E10000002,E02003696,Buckinghamshire
E10000002,E02003697,Buckinghamshire
E10000002,E02003698,Buckinghamshire
E10000002,E02003699,Buckinghamshire
E10000002,E02003701,Buckinghamshire
E10000002,E02003702,Buckinghamshire
E10000002,E02003703,Buckinghamshire
E10000002,E02003704,Buckinghamshire
E10000002,E02003705,Buckinghamshire
E10000002,E02003706,Buckinghamshire
E10000002,E02003707,Buckinghamshire
E10000002,E02003708,Buckinghamshire
E10000002,E02003709,Buckinghamshire
E10000002,E02003710,Buckinghamshire
E10000002,E02003711,Buckinghamshire
E10000002,E02003712,Buckinghamshire
E10000002,E02003713,Buckinghamshire
E10000002,E02003714,Buckinghamshire
E10000002,E02003715,Buckinghamshire
E10000002,E02003716,Buckinghamshire
E10000002,E02003717,Buckinghamshire
E10000002,E02003718,Buckinghamshire
E10000003,E02003719,Cambridgeshire
E10000003,E02003720,Cambridgeshire
E10000003,E02003721,Cambridgeshire
E10000003,E02003722,Cambridgeshire
E10000003,E02003723,Cambridgeshire
E10000003,E02003724,Cambridgeshire
E10000003,E02003725,Cambridgeshire
E10000003,E02003726,Cambridgeshire
E10000003,E02003727,Cambridgeshire
E10000003,E02003728,Cambridgeshire
E10000003,E02003729,Cambridgeshire
E10000003,E02003730,Cambridgeshire
E10000003,E02003731,Cambridgeshire
E10000003,E02003732,Cambridgeshire
E10000003,E02003733,Cambridgeshire
E10000003,E02003734,Cambridgeshire
E10000003,E02003735,Cambridgeshire
E10000003,E02003736,Cambridgeshire
E10000003,E02003737,Cambridgeshire
E10000003,E02003738,Cambridgeshire
E10000003,E02003739,Cambridgeshire
E10000003,E02003740,Cambridgeshire
E10000003,E02003742,Cambridgeshire
E10000003,E02003743,Cambridgeshire
E10000003,E02003744,Cambridgeshire
E10000003,E02003745,Cambridgeshire
E10000003,E02003746,Cambridgeshire
E10000003,E02003747,Cambridgeshire
E10000003,E02003748,Cambridgeshire
E10000003,E02003749,Cambridgeshire
E10000003,E02003750,Cambridgeshire
E10000003,E02003751,Cambridgeshire
E10000003,E02003752,Cambridgeshire
E10000003,E02003753,Cambridgeshire
E10000003,E02003754,Cambridgeshire
E10000003,E02003755,Cambridgeshire
E10000003,E02003756,Cambridgeshire
E10000003,E02003757,Cambridgeshire
E10000003,E02003758,Cambridgeshire
E10000003,E02003759,Cambridgeshire
E10000003,E02003760,Cambridgeshire
E10000003,E02003761,Cambridgeshire
E10000003,E02003762,Cambridgeshire
E10000003,E02003763,Cambridgeshire
E10000003,E02003764,Cambridgeshire
E10000003,E02003765,Cambridgeshire
E10000003,E02003766,Cambridgeshire
E10000003,E02003767,Cambridgeshire
E10000003,E02003768,Cambridgeshire
E10000003,E02003769,Cambridgeshire
E10000003,E02003770,Cambridgeshire
E10000003,E02003771,Cambridgeshire
E10000003,E02003772,Cambridgeshire
E10000003,E02003773,Cambridgeshire
E10000003,E02003774,Cambridgeshire
E10000003,E02003775,Cambridgeshire
E10000003,E02003776,Cambridgeshire
E10000003,E02003777,Cambridgeshire
E10000003,E02003778,Cambridgeshire
E10000003,E02003779,Cambridgeshire
E10000003,E02003780,Cambridgeshire
E10000003,E02003781,Cambridgeshire
E10000003,E02003783,Cambridgeshire
E10000003,E02003784,Cambridgeshire
E10000003,E02003785,Cambridgeshire
E10000003,E02003786,Cambridgeshire
E10000003,E02003787,Cambridgeshire
E10000003,E02003788,Cambridgeshire
E10000003,E02003789,Cambridgeshire
E10000003,E02003790,Cambridgeshire
E10000003,E02003791,Cambridgeshire
E10000003,E02003792,Cambridgeshire
E10000003,E02003793,Cambridgeshire
E06000050,E02003794,Cheshire West and Ch
E06000050,E02003795,Cheshire West and Ch
E06000050,E02003796,Cheshire West and Ch
E06000050,E02003797,Cheshire West and Ch
E06000050,E02003798,Cheshire West and Ch
E06000050,E02003799,Cheshire West and Ch
E06000050,E02003800,Cheshire West and Ch
E06000050,E02003801,Cheshire West and Ch
E06000050,E02003802,Cheshire West and Ch
E06000050,E02003803,Cheshire West and Ch
E06000050,E02003804,Cheshire West and Ch
E06000050,E02003805,Cheshire West and Ch
E06000050,E02003806,Cheshire West and Ch
E06000050,E02003807,Cheshire West and Ch
E06000050,E02003808,Cheshire West and Ch
E06000050,E02003809,Cheshire West and Ch
E06000050,E02003810,Cheshire West and Ch
E06000049,E02003811,Cheshire East
E06000049,E02003812,Cheshire East
E06000049,E02003813,Cheshire East
E06000049,E02003814,Cheshire East
E06000049,E02003815,Cheshire East
E06000049,E02003816,Cheshire East
E06000049,E02003817,Cheshire East
E06000049,E02003818,Cheshire East
E06000049,E02003819,Cheshire East
E06000049,E02003820,Cheshire East
E06000049,E02003821,Cheshire East
E06000049,E02003822,Cheshire East
E06000049,E02003823,Cheshire East
E06000049,E02003824,Cheshire East
E06000049,E02003825,Cheshire East
E06000049,E02003826,Cheshire East
E06000049,E02003827,Cheshire East
E06000049,E02003828,Cheshire East
E06000049,E02003829,Cheshire East
E06000049,E02003830,Cheshire East
E06000049,E02003831,Cheshire East
E06000049,E02003832,Cheshire East
E06000049,E02003833,Cheshire East
E06000049,E02003834,Cheshire East
E06000049,E02003835,Cheshire East
E06000049,E02003836,Cheshire East
E06000049,E02003837,Cheshire East
E06000049,E02003838,Cheshire East
E06000049,E02003839,Cheshire East
E06000049,E02003840,Cheshire East
E06000050,E02003841,Cheshire West and Ch
E06000050,E02003842,Cheshire West and Ch
E06000050,E02003843,Cheshire West and Ch
E06000050,E02003844,Cheshire West and Ch
E06000050,E02003845,Cheshire West and Ch
E06000050,E02003846,Cheshire West and Ch
E06000050,E02003847,Cheshire West and Ch
E06000050,E02003848,Cheshire West and Ch
E06000050,E02003849,Cheshire West and Ch
E06000050,E02003850,Cheshire West and Ch
E06000050,E02003851,Cheshire West and Ch
E06000050,E02003852,Cheshire West and Ch
E06000049,E02003853,Cheshire East
E06000049,E02003854,Cheshire East
E06000049,E02003855,Cheshire East
E06000049,E02003856,Cheshire East
E06000049,E02003857,Cheshire East
E06000049,E02003858,Cheshire East
E06000049,E02003859,Cheshire East
E06000049,E02003860,Cheshire East
E06000049,E02003861,Cheshire East
E06000049,E02003862,Cheshire East
E06000049,E02003863,Cheshire East
E06000049,E02003864,Cheshire East
E06000049,E02003865,Cheshire East
E06000049,E02003866,Cheshire East
E06000049,E02003867,Cheshire East
E06000049,E02003868,Cheshire East
E06000049,E02003869,Cheshire East
E06000049,E02003870,Cheshire East
E06000049,E02003871,Cheshire East
E06000049,E02003872,Cheshire East
E06000049,E02003873,Cheshire East
E06000050,E02003874,Cheshire West and Ch
E06000050,E02003875,Cheshire West and Ch
E06000050,E02003876,Cheshire West and Ch
E06000050,E02003877,Cheshire West and Ch
E06000050,E02003878,Cheshire West and Ch
E06000050,E02003879,Cheshire West and Ch
E06000050,E02003880,Cheshire West and Ch
E06000050,E02003881,Cheshire West and Ch
E06000050,E02003882,Cheshire West and Ch
E06000050,E02003883,Cheshire West and Ch
E06000050,E02003884,Cheshire West and Ch
E06000050,E02003885,Cheshire West and Ch
E06000050,E02003886,Cheshire West and Ch
E06000050,E02003887,Cheshire West and Ch
E06000050,E02003888,Cheshire West and Ch
E06000050,E02003889,Cheshire West and Ch
E06000050,E02003890,Cheshire West and Ch
E06000050,E02003891,Cheshire West and Ch
E06000052,E02003892,Cornwall
E06000052,E02003893,Cornwall
E06000052,E02003894,Cornwall
E06000052,E02003895,Cornwall
E06000052,E02003896,Cornwall
E06000052,E02003897,Cornwall
E06000052,E02003898,Cornwall
E06000052,E02003899,Cornwall
E06000052,E02003900,Cornwall
E06000052,E02003901,Cornwall
E06000052,E02003902,Cornwall
E06000052,E02003903,Cornwall
E06000052,E02003904,Cornwall
E06000052,E02003905,Cornwall
E06000052,E02003906,Cornwall
E06000052,E02003907,Cornwall
E06000052,E02003908,Cornwall
E06000052,E02003909,Cornwall
E06000052,E02003910,Cornwall
E06000052,E02003911,Cornwall
E06000052,E02003912,Cornwall
E06000052,E02003913,Cornwall
E06000052,E02003914,Cornwall
E06000052,E02003915,Cornwall
E06000052,E02003916,Cornwall
E06000052,E02003917,Cornwall
E06000052,E02003918,Cornwall
E06000052,E02003919,Cornwall
E06000052,E02003920,Cornwall
E06000052,E02003921,Cornwall
E06000052,E02003922,Cornwall
E06000052,E02003923,Cornwall
E06000052,E02003924,Cornwall
E06000052,E02003925,Cornwall
E06000052,E02003926,Cornwall
E06000052,E02003927,Cornwall
E06000052,E02003928,Cornwall
E06000052,E02003929,Cornwall
E06000052,E02003930,Cornwall
E06000052,E02003931,Cornwall
E06000052,E02003932,Cornwall
E06000052,E02003933,Cornwall
E06000052,E02003934,Cornwall
E06000052,E02003935,Cornwall
E06000052,E02003936,Cornwall
E06000052,E02003937,Cornwall
E06000052,E02003938,Cornwall
E06000052,E02003939,Cornwall
E06000052,E02003940,Cornwall
E06000052,E02003941,Cornwall
E06000052,E02003942,Cornwall
E06000052,E02003943,Cornwall
E06000052,E02003944,Cornwall
E06000052,E02003945,Cornwall
E06000052,E02003946,Cornwall
E06000052,E02003947,Cornwall
E06000052,E02003948,Cornwall
E06000052,E02003949,Cornwall
E06000052,E02003950,Cornwall
E06000052,E02003951,Cornwall
E06000052,E02003952,Cornwall
E06000052,E02003953,Cornwall
E06000052,E02003954,Cornwall
E06000052,E02003955,Cornwall
E06000052,E02003956,Cornwall
E06000052,E02003957,Cornwall
E06000052,E02003958,Cornwall
E06000052,E02003959,Cornwall
E06000052,E02003960,Cornwall
E06000052,E02003961,Cornwall
E06000052,E02003962,Cornwall
E06000052,E02003963,Cornwall
E06000052,E02003964,Cornwall
E10000006,E02003965,Cumbria
E10000006,E02003966,Cumbria
E10000006,E02003967,Cumbria
E10000006,E02003968,Cumbria
E10000006,E02003969,Cumbria
E10000006,E02003970,Cumbria
E10000006,E02003971,Cumbria
E10000006,E02003972,Cumbria
E10000006,E02003973,Cumbria
E10000006,E02003974,Cumbria
E10000006,E02003975,Cumbria
E10000006,E02003976,Cumbria
E10000006,E02003977,Cumbria
E10000006,E02003978,Cumbria
E10000006,E02003979,Cumbria
E10000006,E02003980,Cumbria
E10000006,E02003981,Cumbria
E10000006,E02003982,Cumbria
E10000006,E02003983,Cumbria
E10000006,E02003984,Cumbria
E10000006,E02003985,Cumbria
E10000006,E02003986,Cumbria
E10000006,E02003987,Cumbria
E10000006,E02003988,Cumbria
E10000006,E02003989,Cumbria
E10000006,E02003990,Cumbria
E10000006,E02003991,Cumbria
E10000006,E02003992,Cumbria
E10000006,E02003993,Cumbria
E10000006,E02003994,Cumbria
E10000006,E02003995,Cumbria
E10000006,E02003996,Cumbria
E10000006,E02003997,Cumbria
E10000006,E02003998,Cumbria
E10000006,E02003999,Cumbria
E10000006,E02004000,Cumbria
E10000006,E02004001,Cumbria
E10000006,E02004002,Cumbria
E10000006,E02004003,Cumbria
E10000006,E02004004,Cumbria
E10000006,E02004005,Cumbria
E10000006,E02004006,Cumbria
E10000006,E02004007,Cumbria
E10000006,E02004008,Cumbria
E10000006,E02004009,Cumbria
E10000006,E02004010,Cumbria
E10000006,E02004011,Cumbria
E10000006,E02004012,Cumbria
E10000006,E02004013,Cumbria
E10000006,E02004014,Cumbria
E10000006,E02004015,Cumbria
E10000006,E02004016,Cumbria
E10000006,E02004017,Cumbria
E10000006,E02004018,Cumbria
E10000006,E02004019,Cumbria
E10000006,E02004020,Cumbria
E10000006,E02004021,Cumbria
E10000006,E02004022,Cumbria
E10000006,E02004023,Cumbria
E10000006,E02004024,Cumbria
E10000006,E02004025,Cumbria
E10000006,E02004026,Cumbria
E10000006,E02004027,Cumbria
E10000006,E02004028,Cumbria
E10000007,E02004029,Derbyshire
E10000007,E02004030,Derbyshire
E10000007,E02004031,Derbyshire
E10000007,E02004032,Derbyshire
E10000007,E02004033,Derbyshire
E10000007,E02004034,Derbyshire
E10000007,E02004035,Derbyshire
E10000007,E02004036,Derbyshire
E10000007,E02004037,Derbyshire
E10000007,E02004038,Derbyshire
E10000007,E02004039,Derbyshire
E10000007,E02004040,Derbyshire
E10000007,E02004041,Derbyshire
E10000007,E02004043,Derbyshire
E10000007,E02004044,Derbyshire
E10000007,E02004045,Derbyshire
E10000007,E02004046,Derbyshire
E10000007,E02004047,Derbyshire
E10000007,E02004048,Derbyshire
E10000007,E02004049,Derbyshire
E10000007,E02004050,Derbyshire
E10000007,E02004051,Derbyshire
E10000007,E02004052,Derbyshire
E10000007,E02004053,Derbyshire
E10000007,E02004054,Derbyshire
E10000007,E02004055,Derbyshire
E10000007,E02004056,Derbyshire
E10000007,E02004057,Derbyshire
E10000007,E02004058,Derbyshire
E10000007,E02004059,Derbyshire
E10000007,E02004060,Derbyshire
E10000007,E02004061,Derbyshire
E10000007,E02004062,Derbyshire
E10000007,E02004063,Derbyshire
E10000007,E02004064,Derbyshire
E10000007,E02004065,Derbyshire
E10000007,E02004066,Derbyshire
E10000007,E02004067,Derbyshire
E10000007,E02004068,Derbyshire
E10000007,E02004069,Derbyshire
E10000007,E02004070,Derbyshire
E10000007,E02004071,Derbyshire
E10000007,E02004072,Derbyshire
E10000007,E02004073,Derbyshire
E10000007,E02004074,Derbyshire
E10000007,E02004075,Derbyshire
E10000007,E02004076,Derbyshire
E10000007,E02004077,Derbyshire
E10000007,E02004078,Derbyshire
E10000007,E02004080,Derbyshire
E10000007,E02004081,Derbyshire
E10000007,E02004082,Derbyshire
E10000007,E02004083,Derbyshire
E10000007,E02004084,Derbyshire
E10000007,E02004085,Derbyshire
E10000007,E02004086,Derbyshire
E10000007,E02004087,Derbyshire
E10000007,E02004088,Derbyshire
E10000007,E02004089,Derbyshire
E10000007,E02004090,Derbyshire
E10000007,E02004091,Derbyshire
E10000007,E02004092,Derbyshire
E10000007,E02004093,Derbyshire
E10000007,E02004094,Derbyshire
E10000007,E02004095,Derbyshire
E10000007,E02004096,Derbyshire
E10000007,E02004097,Derbyshire
E10000007,E02004098,Derbyshire
E10000007,E02004100,Derbyshire
E10000007,E02004102,Derbyshire
E10000007,E02004103,Derbyshire
E10000007,E02004104,Derbyshire
E10000007,E02004105,Derbyshire
E10000007,E02004106,Derbyshire
E10000007,E02004108,Derbyshire
E10000007,E02004109,Derbyshire
E10000007,E02004110,Derbyshire
E10000007,E02004111,Derbyshire
E10000007,E02004112,Derbyshire
E10000007,E02004113,Derbyshire
E10000007,E02004114,Derbyshire
E10000007,E02004115,Derbyshire
E10000007,E02004116,Derbyshire
E10000007,E02004117,Derbyshire
E10000007,E02004118,Derbyshire
E10000007,E02004119,Derbyshire
E10000007,E02004120,Derbyshire
E10000007,E02004121,Derbyshire
E10000007,E02004122,Derbyshire
E10000007,E02004123,Derbyshire
E10000007,E02004124,Derbyshire
E10000007,E02004125,Derbyshire
E10000007,E02004126,Derbyshire
E10000007,E02004128,Derbyshire
E10000008,E02004129,Devon
E10000008,E02004130,Devon
E10000008,E02004131,Devon
E10000008,E02004132,Devon
E10000008,E02004133,Devon
E10000008,E02004134,Devon
E10000008,E02004135,Devon
E10000008,E02004136,Devon
E10000008,E02004137,Devon
E10000008,E02004138,Devon
E10000008,E02004139,Devon
E10000008,E02004140,Devon
E10000008,E02004141,Devon
E10000008,E02004142,Devon
E10000008,E02004143,Devon
E10000008,E02004144,Devon
E10000008,E02004145,Devon
E10000008,E02004146,Devon
E10000008,E02004147,Devon
E10000008,E02004148,Devon
E10000008,E02004149,Devon
E10000008,E02004150,Devon
E10000008,E02004151,Devon
E10000008,E02004152,Devon
E10000008,E02004153,Devon
E10000008,E02004154,Devon
E10000008,E02004155,Devon
E10000008,E02004156,Devon
E10000008,E02004157,Devon
E10000008,E02004158,Devon
E10000008,E02004159,Devon
E10000008,E02004160,Devon
E10000008,E02004161,Devon
E10000008,E02004162,Devon
E10000008,E02004163,Devon
E10000008,E02004164,Devon
E10000008,E02004165,Devon
E10000008,E02004166,Devon
E10000008,E02004167,Devon
E10000008,E02004168,Devon
E10000008,E02004169,Devon
E10000008,E02004170,Devon
E10000008,E02004171,Devon
E10000008,E02004172,Devon
E10000008,E02004173,Devon
E10000008,E02004174,Devon
E10000008,E02004175,Devon
E10000008,E02004176,Devon
E10000008,E02004177,Devon
E10000008,E02004178,Devon
E10000008,E02004179,Devon
E10000008,E02004180,Devon
E10000008,E02004181,Devon
E10000008,E02004182,Devon
E10000008,E02004183,Devon
E10000008,E02004184,Devon
E10000008,E02004185,Devon
E10000008,E02004186,Devon
E10000008,E02004187,Devon
E10000008,E02004188,Devon
E10000008,E02004189,Devon
E10000008,E02004190,Devon
E10000008,E02004191,Devon
E10000008,E02004192,Devon
E10000008,E02004193,Devon
E10000008,E02004194,Devon
E10000008,E02004195,Devon
E10000008,E02004196,Devon
E10000008,E02004197,Devon
E10000008,E02004198,Devon
E10000008,E02004199,Devon
E10000008,E02004200,Devon
E10000008,E02004201,Devon
E10000008,E02004202,Devon
E10000008,E02004203,Devon
E10000008,E02004204,Devon
E10000008,E02004205,Devon
E10000008,E02004206,Devon
E10000008,E02004207,Devon
E10000008,E02004208,Devon
E10000008,E02004209,Devon
E10000008,E02004210,Devon
E10000008,E02004211,Devon
E10000008,E02004212,Devon
E10000008,E02004213,Devon
E10000008,E02004214,Devon
E10000008,E02004215,Devon
E10000008,E02004216,Devon
E10000008,E02004217,Devon
E10000008,E02004218,Devon
E10000008,E02004219,Devon
E10000008,E02004220,Devon
E10000008,E02004221,Devon
E10000008,E02004222,Devon
E10000008,E02004223,Devon
E10000008,E02004224,Devon
E10000008,E02004225,Devon
E10000008,E02004226,Devon
E10000008,E02004227,Devon
E10000008,E02004228,Devon
E10000008,E02004229,Devon
E10000008,E02004230,Devon
E10000008,E02004231,Devon
E10000008,E02004232,Devon
E10000008,E02004233,Devon
E10000008,E02004234,Devon
E10000008,E02004235,Devon
E06000058,E02004236,"Bournemouth, Christc"
E06000058,E02004237,"Bournemouth, Christc"
E06000058,E02004238,"Bournemouth, Christc"
E06000058,E02004239,"Bournemouth, Christc"
E06000058,E02004240,"Bournemouth, Christc"
E06000058,E02004241,"Bournemouth, Christc"
E06000058,E02004242,"Bournemouth, Christc"
E06000059,E02004243,Dorset
E06000059,E02004244,Dorset
E06000059,E02004245,Dorset
E06000059,E02004246,Dorset
E06000059,E02004247,Dorset
E06000059,E02004248,Dorset
E06000059,E02004249,Dorset
E06000059,E02004250,Dorset
E06000059,E02004251,Dorset
E06000059,E02004252,Dorset
E06000059,E02004253,Dorset
E06000059,E02004254,Dorset
E06000059,E02004255,Dorset
E06000059,E02004256,Dorset
E06000059,E02004257,Dorset
E06000059,E02004258,Dorset
E06000059,E02004259,Dorset
E06000059,E02004260,Dorset
E06000059,E02004261,Dorset
E06000059,E02004262,Dorset
E06000059,E02004263,Dorset
E06000059,E02004264,Dorset
E06000059,E02004265,Dorset
E06000059,E02004266,Dorset
E06000059,E02004267,Dorset
E06000059,E02004268,Dorset
E06000059,E02004269,Dorset
E06000059,E02004270,Dorset
E06000059,E02004271,Dorset
E06000059,E02004272,Dorset
E06000059,E02004273,Dorset
E06000059,E02004274,Dorset
E06000059,E02004275,Dorset
E06000059,E02004276,Dorset
E06000059,E02004277,Dorset
E06000059,E02004278,Dorset
E06000059,E02004279,Dorset
E06000059,E02004280,Dorset
E06000059,E02004281,Dorset
E06000059,E02004282,Dorset
E06000059,E02004283,Dorset
E06000059,E02004284,Dorset
E06000059,E02004285,Dorset
E06000059,E02004286,Dorset
E06000059,E02004287,Dorset
E06000059,E02004288,Dorset
E06000059,E02004289,Dorset
E06000047,E02004290,County Durham
E06000047,E02004291,County Durham
E06000047,E02004292,County Durham
E06000047,E02004293,County Durham
E06000047,E02004294,County Durham
E06000047,E02004295,County Durham
E06000047,E02004296,County Durham
E06000047,E02004297,County Durham
E06000047,E02004298,County Durham
E06000047,E02004299,County Durham
E06000047,E02004300,County Durham
E06000047,E02004301,County Durham
E06000047,E02004302,County Durham
E06000047,E02004303,County Durham
E06000047,E02004304,County Durham
E06000047,E02004305,County Durham
E06000047,E02004306,County Durham
E06000047,E02004307,County Durham
E06000047,E02004308,County Durham
E06000047,E02004309,County Durham
E06000047,E02004310,County Durham
E06000047,E02004311,County Durham
E06000047,E02004312,County Durham
E06000047,E02004313,County Durham
E06000047,E02004314,County Durham
E06000047,E02004315,County Durham
E06000047,E02004316,County Durham
E06000047,E02004317,County Durham
E06000047,E02004318,County Durham
E06000047,E02004319,County Durham
E06000047,E02004320,County Durham
E06000047,E02004321,County Durham
E06000047,E02004322,County Durham
E06000047,E02004323,County Durham
E06000047,E02004324,County Durham
E06000047,E02004325,County Durham
E06000047,E02004326,County Durham
E06000047,E02004327,County Durham
E06000047,E02004328,County Durham
E06000047,E02004329,County Durham
E06000047,E02004330,County Durham
E06000047,E02004331,County Durham
E06000047,E02004332,County Durham
E06000047,E02004333,County Durham
E06000047,E02004334,County Durham
E06000047,E02004335,County Durham
E06000047,E02004336,County Durham
E06000047,E02004337,County Durham
E06000047,E02004338,County Durham
E06000047,E02004339,County Durham
E06000047,E02004340,County Durham
E06000047,E02004341,County Durham
E06000047,E02004342,County Durham
E06000047,E02004343,County Durham
E06000047,E02004344,County Durham
E06000047,E02004345,County Durham
E06000047,E02004346,County Durham
E06000047,E02004347,County Durham
E06000047,E02004348,County Durham
E06000047,E02004349,County Durham
E06000047,E02004350,County Durham
E06000047,E02004351,County Durham
E06000047,E02004352,County Durham
E06000047,E02004353,County Durham
E06000047,E02004354,County Durham
E06000047,E02004355,County Durham
E10000011,E02004356,East Sussex
E10000011,E02004357,East Sussex
E10000011,E02004358,East Sussex
E10000011,E02004359,East Sussex
E10000011,E02004361,East Sussex
E10000011,E02004362,East Sussex
E10000011,E02004363,East Sussex
E10000011,E02004364,East Sussex
E10000011,E02004365,East Sussex
E10000011,E02004366,East Sussex
E10000011,E02004367,East Sussex
E10000011,E02004368,East Sussex
E10000011,E02004369,East Sussex
E10000011,E02004370,East Sussex
E10000011,E02004371,East Sussex
E10000011,E02004372,East Sussex
E10000011,E02004373,East Sussex
E10000011,E02004374,East Sussex
E10000011,E02004375,East Sussex
E10000011,E02004376,East Sussex
E10000011,E02004377,East Sussex
E10000011,E02004378,East Sussex
E10000011,E02004379,East Sussex
E10000011,E02004380,East Sussex
E10000011,E02004381,East Sussex
E10000011,E02004382,East Sussex
E10000011,E02004383,East Sussex
E10000011,E02004384,East Sussex
E10000011,E02004385,East Sussex
E10000011,E02004386,East Sussex
E10000011,E02004387,East Sussex
E10000011,E02004388,East Sussex
E10000011,E02004389,East Sussex
E10000011,E02004390,East Sussex
E10000011,E02004391,East Sussex
E10000011,E02004392,East Sussex
E10000011,E02004393,East Sussex
E10000011,E02004394,East Sussex
E10000011,E02004395,East Sussex
E10000011,E02004396,East Sussex
E10000011,E02004397,East Sussex
E10000011,E02004398,East Sussex
E10000011,E02004399,East Sussex
E10000011,E02004400,East Sussex
E10000011,E02004401,East Sussex
E10000011,E02004402,East Sussex
E10000011,E02004403,East Sussex
E10000011,E02004404,East Sussex
E10000011,E02004405,East Sussex
E10000011,E02004406,East Sussex
E10000011,E02004407,East Sussex
E10000011,E02004408,East Sussex
E10000011,E02004409,East Sussex
E10000011,E02004410,East Sussex
E10000011,E02004411,East Sussex
E10000011,E02004412,East Sussex
E10000011,E02004413,East Sussex
E10000011,E02004414,East Sussex
E10000011,E02004415,East Sussex
E10000011,E02004416,East Sussex
E10000011,E02004417,East Sussex
E10000011,E02004418,East Sussex
E10000011,E02004419,East Sussex
E10000011,E02004420,East Sussex
E10000011,E02004421,East Sussex
E10000011,E02004422,East Sussex
E10000011,E02004423,East Sussex
E10000012,E02004424,Essex
E10000012,E02004425,Essex
E10000012,E02004426,Essex
E10000012,E02004427,Essex
E10000012,E02004428,Essex
E10000012,E02004429,Essex
E10000012,E02004430,Essex
